OrtCode;Ortsname;GesamtWahlberechtigte;Partei;StimmenFuerPartei
G41323;Niederwaldkirchen;1469;GRÜNE;80
G41323;Niederwaldkirchen;1469;NEOS;62
G41323;Niederwaldkirchen;1469;KPÖ;2
G41323;Niederwaldkirchen;1469;EUROPA;3
G41324;Oberkappel;537;ÖVP;180
G41324;Oberkappel;537;SPÖ;34
G41324;Oberkappel;537;FPÖ;36
G41324;Oberkappel;537;GRÜNE;8
G41324;Oberkappel;537;NEOS;5
G41324;Oberkappel;537;KPÖ;0
G41324;Oberkappel;537;EUROPA;1
G41325;Oepping;1308;ÖVP;364
G41325;Oepping;1308;SPÖ;92
G41325;Oepping;1308;FPÖ;112
G41325;Oepping;1308;GRÜNE;64
G41325;Oepping;1308;NEOS;51
G41325;Oepping;1308;KPÖ;2
G41325;Oepping;1308;EUROPA;6
G41326;Peilstein im Mühlviertel;1268;ÖVP;377
G41326;Peilstein im Mühlviertel;1268;SPÖ;112
G41326;Peilstein im Mühlviertel;1268;FPÖ;104
G41326;Peilstein im Mühlviertel;1268;GRÜNE;36
G41326;Peilstein im Mühlviertel;1268;NEOS;22
G41326;Peilstein im Mühlviertel;1268;KPÖ;0
G41326;Peilstein im Mühlviertel;1268;EUROPA;5
G41327;Pfarrkirchen im Mühlkreis;1166;ÖVP;390
G41327;Pfarrkirchen im Mühlkreis;1166;SPÖ;47
G41327;Pfarrkirchen im Mühlkreis;1166;FPÖ;96
G41327;Pfarrkirchen im Mühlkreis;1166;GRÜNE;71
G41327;Pfarrkirchen im Mühlkreis;1166;NEOS;24
G41327;Pfarrkirchen im Mühlkreis;1166;KPÖ;1
G41327;Pfarrkirchen im Mühlkreis;1166;EUROPA;4
G41328;Putzleinsdorf;1251;ÖVP;379
G41328;Putzleinsdorf;1251;SPÖ;70
G41328;Putzleinsdorf;1251;FPÖ;101
G41328;Putzleinsdorf;1251;GRÜNE;75
G41328;Putzleinsdorf;1251;NEOS;44
G41328;Putzleinsdorf;1251;KPÖ;6
G41328;Putzleinsdorf;1251;EUROPA;1
G41329;Neustift im Mühlkreis;1153;ÖVP;365
G41329;Neustift im Mühlkreis;1153;SPÖ;88
G41329;Neustift im Mühlkreis;1153;FPÖ;61
G41329;Neustift im Mühlkreis;1153;GRÜNE;71
G41329;Neustift im Mühlkreis;1153;NEOS;35
G41329;Neustift im Mühlkreis;1153;KPÖ;0
G41329;Neustift im Mühlkreis;1153;EUROPA;2
G41331;St. Johann am Wimberg;817;ÖVP;216
G41331;St. Johann am Wimberg;817;SPÖ;46
G41331;St. Johann am Wimberg;817;FPÖ;125
G41331;St. Johann am Wimberg;817;GRÜNE;54
G41331;St. Johann am Wimberg;817;NEOS;22
G41331;St. Johann am Wimberg;817;KPÖ;1
G41331;St. Johann am Wimberg;817;EUROPA;7
G41332;St. Martin im Mühlkreis;2987;ÖVP;792
G41332;St. Martin im Mühlkreis;2987;SPÖ;312
G41332;St. Martin im Mühlkreis;2987;FPÖ;270
G41332;St. Martin im Mühlkreis;2987;GRÜNE;195
G41332;St. Martin im Mühlkreis;2987;NEOS;116
G41332;St. Martin im Mühlkreis;2987;KPÖ;3
G41332;St. Martin im Mühlkreis;2987;EUROPA;10
G41333;St. Oswald bei Haslach;407;ÖVP;115
G41333;St. Oswald bei Haslach;407;SPÖ;47
G41333;St. Oswald bei Haslach;407;FPÖ;41
G41333;St. Oswald bei Haslach;407;GRÜNE;20
G41333;St. Oswald bei Haslach;407;NEOS;12
G41333;St. Oswald bei Haslach;407;KPÖ;2
G41333;St. Oswald bei Haslach;407;EUROPA;2
G41334;St. Peter am Wimberg;1448;ÖVP;489
G41334;St. Peter am Wimberg;1448;SPÖ;124
G41334;St. Peter am Wimberg;1448;FPÖ;86
G41334;St. Peter am Wimberg;1448;GRÜNE;91
G41334;St. Peter am Wimberg;1448;NEOS;73
G41334;St. Peter am Wimberg;1448;KPÖ;4
G41334;St. Peter am Wimberg;1448;EUROPA;5
G41336;St. Ulrich im Mühlkreis;513;ÖVP;163
G41336;St. Ulrich im Mühlkreis;513;SPÖ;38
G41336;St. Ulrich im Mühlkreis;513;FPÖ;37
G41336;St. Ulrich im Mühlkreis;513;GRÜNE;48
G41336;St. Ulrich im Mühlkreis;513;NEOS;17
G41336;St. Ulrich im Mühlkreis;513;KPÖ;3
G41336;St. Ulrich im Mühlkreis;513;EUROPA;0
G41337;St. Veit im Mühlkreis;988;ÖVP;299
G41337;St. Veit im Mühlkreis;988;SPÖ;63
G41337;St. Veit im Mühlkreis;988;FPÖ;100
G41337;St. Veit im Mühlkreis;988;GRÜNE;61
G41337;St. Veit im Mühlkreis;988;NEOS;44
G41337;St. Veit im Mühlkreis;988;KPÖ;0
G41337;St. Veit im Mühlkreis;988;EUROPA;3
G41338;Sarleinsbach;1844;ÖVP;631
G41338;Sarleinsbach;1844;SPÖ;120
G41338;Sarleinsbach;1844;FPÖ;163
G41338;Sarleinsbach;1844;GRÜNE;106
G41338;Sarleinsbach;1844;NEOS;58
G41338;Sarleinsbach;1844;KPÖ;4
G41338;Sarleinsbach;1844;EUROPA;3
G41341;Schwarzenberg am Böhmerwald;457;ÖVP;153
G41341;Schwarzenberg am Böhmerwald;457;SPÖ;38
G41341;Schwarzenberg am Böhmerwald;457;FPÖ;54
G41341;Schwarzenberg am Böhmerwald;457;GRÜNE;13
G41341;Schwarzenberg am Böhmerwald;457;NEOS;6
G41341;Schwarzenberg am Böhmerwald;457;KPÖ;1
G41341;Schwarzenberg am Böhmerwald;457;EUROPA;0
G41342;Ulrichsberg;2351;ÖVP;600
G41342;Ulrichsberg;2351;SPÖ;180
G41342;Ulrichsberg;2351;FPÖ;270
G41342;Ulrichsberg;2351;GRÜNE;117
G41342;Ulrichsberg;2351;NEOS;80
G41342;Ulrichsberg;2351;KPÖ;10
G41342;Ulrichsberg;2351;EUROPA;4
G41343;Aigen-Schlägl;2585;ÖVP;657
G41343;Aigen-Schlägl;2585;SPÖ;191
G41343;Aigen-Schlägl;2585;FPÖ;237
G41343;Aigen-Schlägl;2585;GRÜNE;143
G41343;Aigen-Schlägl;2585;NEOS;61
G41343;Aigen-Schlägl;2585;KPÖ;7
G41343;Aigen-Schlägl;2585;EUROPA;6
G41344;Rohrbach-Berg;4191;ÖVP;1009
G41344;Rohrbach-Berg;4191;SPÖ;307
G41344;Rohrbach-Berg;4191;FPÖ;323
G41344;Rohrbach-Berg;4191;GRÜNE;312
G41344;Rohrbach-Berg;4191;NEOS;171
G41344;Rohrbach-Berg;4191;KPÖ;9
G41344;Rohrbach-Berg;4191;EUROPA;18
G41345;Helfenberg;1270;ÖVP;352
G41345;Helfenberg;1270;SPÖ;130
G41345;Helfenberg;1270;FPÖ;156
G41345;Helfenberg;1270;GRÜNE;74
G41345;Helfenberg;1270;NEOS;42
G41345;Helfenberg;1270;KPÖ;8
G41345;Helfenberg;1270;EUROPA;4
G41346;St. Stefan-Afiesl;909;ÖVP;297
G41346;St. Stefan-Afiesl;909;SPÖ;68
G41346;St. Stefan-Afiesl;909;FPÖ;91
G41346;St. Stefan-Afiesl;909;GRÜNE;52
G41346;St. Stefan-Afiesl;909;NEOS;22
G41346;St. Stefan-Afiesl;909;KPÖ;1
G41346;St. Stefan-Afiesl;909;EUROPA;2
G41399;Wahlkarten - Rohrbach;0;ÖVP;1470
G41399;Wahlkarten - Rohrbach;0;SPÖ;732
G41399;Wahlkarten - Rohrbach;0;FPÖ;524
G41399;Wahlkarten - Rohrbach;0;GRÜNE;622
G41399;Wahlkarten - Rohrbach;0;NEOS;299
G41399;Wahlkarten - Rohrbach;0;KPÖ;37
G41399;Wahlkarten - Rohrbach;0;EUROPA;43
G41401;Altschwendt;542;ÖVP;151
G41401;Altschwendt;542;SPÖ;61
G41401;Altschwendt;542;FPÖ;65
G41401;Altschwendt;542;GRÜNE;33
G41401;Altschwendt;542;NEOS;14
G41401;Altschwendt;542;KPÖ;1
G41401;Altschwendt;542;EUROPA;2
G41402;Andorf;4113;ÖVP;901
G41402;Andorf;4113;SPÖ;469
G41402;Andorf;4113;FPÖ;620
G41402;Andorf;4113;GRÜNE;148
G41402;Andorf;4113;NEOS;120
G41402;Andorf;4113;KPÖ;12
G41402;Andorf;4113;EUROPA;9
G41403;Brunnenthal;1561;ÖVP;340
G41403;Brunnenthal;1561;SPÖ;141
G41403;Brunnenthal;1561;FPÖ;202
G41403;Brunnenthal;1561;GRÜNE;90
G41403;Brunnenthal;1561;NEOS;30
G41403;Brunnenthal;1561;KPÖ;8
G41403;Brunnenthal;1561;EUROPA;2
G41404;Diersbach;1319;ÖVP;311
G41404;Diersbach;1319;SPÖ;123
G41404;Diersbach;1319;FPÖ;190
G41404;Diersbach;1319;GRÜNE;53
G41404;Diersbach;1319;NEOS;35
G41404;Diersbach;1319;KPÖ;2
G41404;Diersbach;1319;EUROPA;3
G41405;Dorf an der Pram;852;ÖVP;280
G41405;Dorf an der Pram;852;SPÖ;55
G41405;Dorf an der Pram;852;FPÖ;79
G41405;Dorf an der Pram;852;GRÜNE;35
G41405;Dorf an der Pram;852;NEOS;25
G41405;Dorf an der Pram;852;KPÖ;2
G41405;Dorf an der Pram;852;EUROPA;3
G41406;Eggerding;1064;ÖVP;330
G41406;Eggerding;1064;SPÖ;60
G41406;Eggerding;1064;FPÖ;131
G41406;Eggerding;1064;GRÜNE;36
G41406;Eggerding;1064;NEOS;31
G41406;Eggerding;1064;KPÖ;2
G41406;Eggerding;1064;EUROPA;2
G41407;Engelhartszell;777;ÖVP;156
G41407;Engelhartszell;777;SPÖ;55
G41407;Engelhartszell;777;FPÖ;67
G41407;Engelhartszell;777;GRÜNE;37
G41407;Engelhartszell;777;NEOS;15
G41407;Engelhartszell;777;KPÖ;3
G41407;Engelhartszell;777;EUROPA;1
G41408;Enzenkirchen;1451;ÖVP;286
G41408;Enzenkirchen;1451;SPÖ;105
G41408;Enzenkirchen;1451;FPÖ;253
G41408;Enzenkirchen;1451;GRÜNE;45
G41408;Enzenkirchen;1451;NEOS;28
G41408;Enzenkirchen;1451;KPÖ;2
G41408;Enzenkirchen;1451;EUROPA;7
G41409;Esternberg;2377;ÖVP;588
G41409;Esternberg;2377;SPÖ;140
G41409;Esternberg;2377;FPÖ;277
G41409;Esternberg;2377;GRÜNE;86
G41409;Esternberg;2377;NEOS;48
G41409;Esternberg;2377;KPÖ;5
G41409;Esternberg;2377;EUROPA;6
G41410;Freinberg;1122;ÖVP;287
G41410;Freinberg;1122;SPÖ;86
G41410;Freinberg;1122;FPÖ;111
G41410;Freinberg;1122;GRÜNE;32
G41410;Freinberg;1122;NEOS;21
G41410;Freinberg;1122;KPÖ;2
G41410;Freinberg;1122;EUROPA;0
G41411;Kopfing im Innkreis;1638;ÖVP;367
G41411;Kopfing im Innkreis;1638;SPÖ;114
G41411;Kopfing im Innkreis;1638;FPÖ;252
G41411;Kopfing im Innkreis;1638;GRÜNE;48
G41411;Kopfing im Innkreis;1638;NEOS;36
G41411;Kopfing im Innkreis;1638;KPÖ;7
G41411;Kopfing im Innkreis;1638;EUROPA;2
G41412;Mayrhof;249;ÖVP;99
G41412;Mayrhof;249;SPÖ;8
G41412;Mayrhof;249;FPÖ;50
G41412;Mayrhof;249;GRÜNE;10
G41412;Mayrhof;249;NEOS;6
G41412;Mayrhof;249;KPÖ;0
G41412;Mayrhof;249;EUROPA;0
G41413;Münzkirchen;2094;ÖVP;501
G41413;Münzkirchen;2094;SPÖ;164
G41413;Münzkirchen;2094;FPÖ;264
G41413;Münzkirchen;2094;GRÜNE;90
G41413;Münzkirchen;2094;NEOS;48
G41413;Münzkirchen;2094;KPÖ;4
G41413;Münzkirchen;2094;EUROPA;5
G41414;Raab;1828;ÖVP;375
G41414;Raab;1828;SPÖ;109
G41414;Raab;1828;FPÖ;295
G41414;Raab;1828;GRÜNE;124
G41414;Raab;1828;NEOS;50
G41414;Raab;1828;KPÖ;4
G41414;Raab;1828;EUROPA;7
G41415;Rainbach im Innkreis;1184;ÖVP;300
G41415;Rainbach im Innkreis;1184;SPÖ;113
G41415;Rainbach im Innkreis;1184;FPÖ;161
G41415;Rainbach im Innkreis;1184;GRÜNE;46
G41415;Rainbach im Innkreis;1184;NEOS;29
G41415;Rainbach im Innkreis;1184;KPÖ;0
G41415;Rainbach im Innkreis;1184;EUROPA;3
G41416;Riedau;1667;ÖVP;240
G41416;Riedau;1667;SPÖ;173
G41416;Riedau;1667;FPÖ;158
G41416;Riedau;1667;GRÜNE;94
G41416;Riedau;1667;NEOS;47
G41416;Riedau;1667;KPÖ;5
G41416;Riedau;1667;EUROPA;3
G41417;Sankt Aegidi;1298;ÖVP;424
G41417;Sankt Aegidi;1298;SPÖ;74
G41417;Sankt Aegidi;1298;FPÖ;185
G41417;Sankt Aegidi;1298;GRÜNE;39
G41417;Sankt Aegidi;1298;NEOS;28
G41417;Sankt Aegidi;1298;KPÖ;2
G41417;Sankt Aegidi;1298;EUROPA;2
G41418;Sankt Florian am Inn;2366;ÖVP;413
G41418;Sankt Florian am Inn;2366;SPÖ;250
G41418;Sankt Florian am Inn;2366;FPÖ;314
G41418;Sankt Florian am Inn;2366;GRÜNE;116
G41418;Sankt Florian am Inn;2366;NEOS;61
G41418;Sankt Florian am Inn;2366;KPÖ;3
G41418;Sankt Florian am Inn;2366;EUROPA;8
G41419;Sankt Marienkirchen bei Schärding;1476;ÖVP;317
G41419;Sankt Marienkirchen bei Schärding;1476;SPÖ;74
G41419;Sankt Marienkirchen bei Schärding;1476;FPÖ;172
G41419;Sankt Marienkirchen bei Schärding;1476;GRÜNE;38
G41419;Sankt Marienkirchen bei Schärding;1476;NEOS;32
G41419;Sankt Marienkirchen bei Schärding;1476;KPÖ;2
G41419;Sankt Marienkirchen bei Schärding;1476;EUROPA;5
G41420;Sankt Roman;1433;ÖVP;386
G41420;Sankt Roman;1433;SPÖ;29
G41420;Sankt Roman;1433;FPÖ;206
G41420;Sankt Roman;1433;GRÜNE;35
G41420;Sankt Roman;1433;NEOS;37
G41420;Sankt Roman;1433;KPÖ;3
G41420;Sankt Roman;1433;EUROPA;1
G41421;Sankt Willibald;941;ÖVP;219
G41421;Sankt Willibald;941;SPÖ;65
G41421;Sankt Willibald;941;FPÖ;149
G41421;Sankt Willibald;941;GRÜNE;36
G41421;Sankt Willibald;941;NEOS;17
G41421;Sankt Willibald;941;KPÖ;4
G41421;Sankt Willibald;941;EUROPA;2
G41422;Schärding;3694;ÖVP;530
G41422;Schärding;3694;SPÖ;441
G41422;Schärding;3694;FPÖ;367
G41422;Schärding;3694;GRÜNE;201
G41422;Schärding;3694;NEOS;76
G41422;Schärding;3694;KPÖ;4
G41422;Schärding;3694;EUROPA;12
G41423;Schardenberg;1751;ÖVP;554
G41423;Schardenberg;1751;SPÖ;79
G41423;Schardenberg;1751;FPÖ;163
G41423;Schardenberg;1751;GRÜNE;74
G41423;Schardenberg;1751;NEOS;39
G41423;Schardenberg;1751;KPÖ;2
G41423;Schardenberg;1751;EUROPA;9
G41424;Sigharting;676;ÖVP;224
G41424;Sigharting;676;SPÖ;38
G41424;Sigharting;676;FPÖ;91
G41424;Sigharting;676;GRÜNE;28
G41424;Sigharting;676;NEOS;23
G41424;Sigharting;676;KPÖ;0
G41424;Sigharting;676;EUROPA;3
G41425;Suben;946;ÖVP;186
G41425;Suben;946;SPÖ;79
G41425;Suben;946;FPÖ;82
G41425;Suben;946;GRÜNE;38
G41425;Suben;946;NEOS;20
G41425;Suben;946;KPÖ;1
G41425;Suben;946;EUROPA;3
G41426;Taufkirchen an der Pram;2295;ÖVP;481
G41426;Taufkirchen an der Pram;2295;SPÖ;232
G41426;Taufkirchen an der Pram;2295;FPÖ;295
G41426;Taufkirchen an der Pram;2295;GRÜNE;90
G41426;Taufkirchen an der Pram;2295;NEOS;73
G41426;Taufkirchen an der Pram;2295;KPÖ;4
G41426;Taufkirchen an der Pram;2295;EUROPA;6
G41427;Vichtenstein;461;ÖVP;132
G41427;Vichtenstein;461;SPÖ;18
G41427;Vichtenstein;461;FPÖ;55
G41427;Vichtenstein;461;GRÜNE;7
G41427;Vichtenstein;461;NEOS;17
G41427;Vichtenstein;461;KPÖ;1
G41427;Vichtenstein;461;EUROPA;2
G41428;Waldkirchen am Wesen;1012;ÖVP;287
G41428;Waldkirchen am Wesen;1012;SPÖ;105
G41428;Waldkirchen am Wesen;1012;FPÖ;123
G41428;Waldkirchen am Wesen;1012;GRÜNE;30
G41428;Waldkirchen am Wesen;1012;NEOS;25
G41428;Waldkirchen am Wesen;1012;KPÖ;3
G41428;Waldkirchen am Wesen;1012;EUROPA;6
G41429;Wernstein am Inn;1208;ÖVP;272
G41429;Wernstein am Inn;1208;SPÖ;126
G41429;Wernstein am Inn;1208;FPÖ;145
G41429;Wernstein am Inn;1208;GRÜNE;52
G41429;Wernstein am Inn;1208;NEOS;32
G41429;Wernstein am Inn;1208;KPÖ;2
G41429;Wernstein am Inn;1208;EUROPA;8
G41430;Zell an der Pram;1565;ÖVP;392
G41430;Zell an der Pram;1565;SPÖ;97
G41430;Zell an der Pram;1565;FPÖ;140
G41430;Zell an der Pram;1565;GRÜNE;107
G41430;Zell an der Pram;1565;NEOS;47
G41430;Zell an der Pram;1565;KPÖ;1
G41430;Zell an der Pram;1565;EUROPA;4
G41499;Wahlkarten - Schärding;0;ÖVP;1486
G41499;Wahlkarten - Schärding;0;SPÖ;738
G41499;Wahlkarten - Schärding;0;FPÖ;615
G41499;Wahlkarten - Schärding;0;GRÜNE;606
G41499;Wahlkarten - Schärding;0;NEOS;239
G41499;Wahlkarten - Schärding;0;KPÖ;23
G41499;Wahlkarten - Schärding;0;EUROPA;32
G41501;Adlwang;1480;ÖVP;363
G41501;Adlwang;1480;SPÖ;95
G41501;Adlwang;1480;FPÖ;146
G41501;Adlwang;1480;GRÜNE;93
G41501;Adlwang;1480;NEOS;41
G41501;Adlwang;1480;KPÖ;1
G41501;Adlwang;1480;EUROPA;10
G41502;Aschach an der Steyr;1907;ÖVP;413
G41502;Aschach an der Steyr;1907;SPÖ;250
G41502;Aschach an der Steyr;1907;FPÖ;181
G41502;Aschach an der Steyr;1907;GRÜNE;152
G41502;Aschach an der Steyr;1907;NEOS;112
G41502;Aschach an der Steyr;1907;KPÖ;6
G41502;Aschach an der Steyr;1907;EUROPA;10
G41503;Bad Hall;4021;ÖVP;677
G41503;Bad Hall;4021;SPÖ;428
G41503;Bad Hall;4021;FPÖ;349
G41503;Bad Hall;4021;GRÜNE;216
G41503;Bad Hall;4021;NEOS;148
G41503;Bad Hall;4021;KPÖ;8
G41503;Bad Hall;4021;EUROPA;13
G41504;Dietach;2498;ÖVP;532
G41504;Dietach;2498;SPÖ;348
G41504;Dietach;2498;FPÖ;203
G41504;Dietach;2498;GRÜNE;207
G41504;Dietach;2498;NEOS;106
G41504;Dietach;2498;KPÖ;3
G41504;Dietach;2498;EUROPA;8
G41505;Gaflenz;1538;ÖVP;403
G41505;Gaflenz;1538;SPÖ;126
G41505;Gaflenz;1538;FPÖ;157
G41505;Gaflenz;1538;GRÜNE;71
G41505;Gaflenz;1538;NEOS;50
G41505;Gaflenz;1538;KPÖ;3
G41505;Gaflenz;1538;EUROPA;2
G41506;Garsten;5218;ÖVP;1057
G41506;Garsten;5218;SPÖ;732
G41506;Garsten;5218;FPÖ;540
G41506;Garsten;5218;GRÜNE;413
G41506;Garsten;5218;NEOS;184
G41506;Garsten;5218;KPÖ;22
G41506;Garsten;5218;EUROPA;26
G41507;Großraming;2165;ÖVP;522
G41507;Großraming;2165;SPÖ;375
G41507;Großraming;2165;FPÖ;190
G41507;Großraming;2165;GRÜNE;115
G41507;Großraming;2165;NEOS;75
G41507;Großraming;2165;KPÖ;10
G41507;Großraming;2165;EUROPA;10
G41508;Laussa;1025;ÖVP;266
G41508;Laussa;1025;SPÖ;122
G41508;Laussa;1025;FPÖ;98
G41508;Laussa;1025;GRÜNE;62
G41508;Laussa;1025;NEOS;31
G41508;Laussa;1025;KPÖ;6
G41508;Laussa;1025;EUROPA;7
G41509;Losenstein;1304;ÖVP;227
G41509;Losenstein;1304;SPÖ;189
G41509;Losenstein;1304;FPÖ;104
G41509;Losenstein;1304;GRÜNE;90
G41509;Losenstein;1304;NEOS;26
G41509;Losenstein;1304;KPÖ;6
G41509;Losenstein;1304;EUROPA;6
G41510;Maria Neustift;1288;ÖVP;417
G41510;Maria Neustift;1288;SPÖ;84
G41510;Maria Neustift;1288;FPÖ;169
G41510;Maria Neustift;1288;GRÜNE;52
G41510;Maria Neustift;1288;NEOS;33
G41510;Maria Neustift;1288;KPÖ;4
G41510;Maria Neustift;1288;EUROPA;4
G41511;Pfarrkirchen bei Bad Hall;1827;ÖVP;344
G41511;Pfarrkirchen bei Bad Hall;1827;SPÖ;239
G41511;Pfarrkirchen bei Bad Hall;1827;FPÖ;183
G41511;Pfarrkirchen bei Bad Hall;1827;GRÜNE;99
G41511;Pfarrkirchen bei Bad Hall;1827;NEOS;51
G41511;Pfarrkirchen bei Bad Hall;1827;KPÖ;6
G41511;Pfarrkirchen bei Bad Hall;1827;EUROPA;2
G41512;Reichraming;1447;ÖVP;180
G41512;Reichraming;1447;SPÖ;362
G41512;Reichraming;1447;FPÖ;134
G41512;Reichraming;1447;GRÜNE;78
G41512;Reichraming;1447;NEOS;40
G41512;Reichraming;1447;KPÖ;2
G41512;Reichraming;1447;EUROPA;5
G41513;Rohr im Kremstal;1084;ÖVP;211
G41513;Rohr im Kremstal;1084;SPÖ;127
G41513;Rohr im Kremstal;1084;FPÖ;109
G41513;Rohr im Kremstal;1084;GRÜNE;70
G41513;Rohr im Kremstal;1084;NEOS;37
G41513;Rohr im Kremstal;1084;KPÖ;2
G41513;Rohr im Kremstal;1084;EUROPA;2
G41514;St. Ulrich bei Steyr;2507;ÖVP;618
G41514;St. Ulrich bei Steyr;2507;SPÖ;313
G41514;St. Ulrich bei Steyr;2507;FPÖ;257
G41514;St. Ulrich bei Steyr;2507;GRÜNE;172
G41514;St. Ulrich bei Steyr;2507;NEOS;86
G41514;St. Ulrich bei Steyr;2507;KPÖ;4
G41514;St. Ulrich bei Steyr;2507;EUROPA;10
G41515;Schiedlberg;995;ÖVP;324
G41515;Schiedlberg;995;SPÖ;83
G41515;Schiedlberg;995;FPÖ;83
G41515;Schiedlberg;995;GRÜNE;46
G41515;Schiedlberg;995;NEOS;35
G41515;Schiedlberg;995;KPÖ;2
G41515;Schiedlberg;995;EUROPA;1
G41516;Sierning;7369;ÖVP;1212
G41516;Sierning;7369;SPÖ;1434
G41516;Sierning;7369;FPÖ;806
G41516;Sierning;7369;GRÜNE;440
G41516;Sierning;7369;NEOS;272
G41516;Sierning;7369;KPÖ;18
G41516;Sierning;7369;EUROPA;36
G41517;Ternberg;2782;ÖVP;568
G41517;Ternberg;2782;SPÖ;367
G41517;Ternberg;2782;FPÖ;261
G41517;Ternberg;2782;GRÜNE;168
G41517;Ternberg;2782;NEOS;77
G41517;Ternberg;2782;KPÖ;5
G41517;Ternberg;2782;EUROPA;14
G41518;Waldneukirchen;1774;ÖVP;448
G41518;Waldneukirchen;1774;SPÖ;190
G41518;Waldneukirchen;1774;FPÖ;217
G41518;Waldneukirchen;1774;GRÜNE;98
G41518;Waldneukirchen;1774;NEOS;87
G41518;Waldneukirchen;1774;KPÖ;3
G41518;Waldneukirchen;1774;EUROPA;6
G41521;Wolfern;2594;ÖVP;659
G41521;Wolfern;2594;SPÖ;300
G41521;Wolfern;2594;FPÖ;266
G41521;Wolfern;2594;GRÜNE;150
G41521;Wolfern;2594;NEOS;73
G41521;Wolfern;2594;KPÖ;6
G41521;Wolfern;2594;EUROPA;9
G41522;Weyer;3412;ÖVP;615
G41522;Weyer;3412;SPÖ;528
G41522;Weyer;3412;FPÖ;310
G41522;Weyer;3412;GRÜNE;204
G41522;Weyer;3412;NEOS;118
G41522;Weyer;3412;KPÖ;9
G41522;Weyer;3412;EUROPA;6
G41599;Wahlkarten - Steyr-Land;0;ÖVP;1563
G41599;Wahlkarten - Steyr-Land;0;SPÖ;1416
G41599;Wahlkarten - Steyr-Land;0;FPÖ;669
G41599;Wahlkarten - Steyr-Land;0;GRÜNE;822
G41599;Wahlkarten - Steyr-Land;0;NEOS;376
G41599;Wahlkarten - Steyr-Land;0;KPÖ;36
G41599;Wahlkarten - Steyr-Land;0;EUROPA;43
G41601;Alberndorf in der Riedmark;3294;ÖVP;764
G41601;Alberndorf in der Riedmark;3294;SPÖ;339
G41601;Alberndorf in der Riedmark;3294;FPÖ;344
G41601;Alberndorf in der Riedmark;3294;GRÜNE;212
G41601;Alberndorf in der Riedmark;3294;NEOS;117
G41601;Alberndorf in der Riedmark;3294;KPÖ;19
G41601;Alberndorf in der Riedmark;3294;EUROPA;20
G41602;Altenberg bei Linz;3650;ÖVP;1032
G41602;Altenberg bei Linz;3650;SPÖ;361
G41602;Altenberg bei Linz;3650;FPÖ;331
G41602;Altenberg bei Linz;3650;GRÜNE;325
G41602;Altenberg bei Linz;3650;NEOS;217
G41602;Altenberg bei Linz;3650;KPÖ;11
G41602;Altenberg bei Linz;3650;EUROPA;23
G41603;Bad Leonfelden;3347;ÖVP;900
G41603;Bad Leonfelden;3347;SPÖ;263
G41603;Bad Leonfelden;3347;FPÖ;317
G41603;Bad Leonfelden;3347;GRÜNE;217
G41603;Bad Leonfelden;3347;NEOS;123
G41603;Bad Leonfelden;3347;KPÖ;9
G41603;Bad Leonfelden;3347;EUROPA;15
G41604;Eidenberg;1708;ÖVP;533
G41604;Eidenberg;1708;SPÖ;152
G41604;Eidenberg;1708;FPÖ;111
G41604;Eidenberg;1708;GRÜNE;134
G41604;Eidenberg;1708;NEOS;78
G41604;Eidenberg;1708;KPÖ;7
G41604;Eidenberg;1708;EUROPA;5
G41605;Engerwitzdorf;7069;ÖVP;1388
G41605;Engerwitzdorf;7069;SPÖ;933
G41605;Engerwitzdorf;7069;FPÖ;643
G41605;Engerwitzdorf;7069;GRÜNE;677
G41605;Engerwitzdorf;7069;NEOS;330
G41605;Engerwitzdorf;7069;KPÖ;24
G41605;Engerwitzdorf;7069;EUROPA;47
G41606;Feldkirchen an der Donau;4414;ÖVP;865
G41606;Feldkirchen an der Donau;4414;SPÖ;622
G41606;Feldkirchen an der Donau;4414;FPÖ;434
G41606;Feldkirchen an der Donau;4414;GRÜNE;335
G41606;Feldkirchen an der Donau;4414;NEOS;148
G41606;Feldkirchen an der Donau;4414;KPÖ;10
G41606;Feldkirchen an der Donau;4414;EUROPA;15
G41607;Gallneukirchen;5191;ÖVP;794
G41607;Gallneukirchen;5191;SPÖ;838
G41607;Gallneukirchen;5191;FPÖ;348
G41607;Gallneukirchen;5191;GRÜNE;607
G41607;Gallneukirchen;5191;NEOS;284
G41607;Gallneukirchen;5191;KPÖ;21
G41607;Gallneukirchen;5191;EUROPA;21
G41608;Goldwörth;693;ÖVP;173
G41608;Goldwörth;693;SPÖ;84
G41608;Goldwörth;693;FPÖ;54
G41608;Goldwörth;693;GRÜNE;46
G41608;Goldwörth;693;NEOS;21
G41608;Goldwörth;693;KPÖ;2
G41608;Goldwörth;693;EUROPA;1
G41609;Gramastetten;4168;ÖVP;980
G41609;Gramastetten;4168;SPÖ;402
G41609;Gramastetten;4168;FPÖ;271
G41609;Gramastetten;4168;GRÜNE;402
G41609;Gramastetten;4168;NEOS;231
G41609;Gramastetten;4168;KPÖ;14
G41609;Gramastetten;4168;EUROPA;27
G41610;Haibach im Mühlkreis;751;ÖVP;208
G41610;Haibach im Mühlkreis;751;SPÖ;73
G41610;Haibach im Mühlkreis;751;FPÖ;70
G41610;Haibach im Mühlkreis;751;GRÜNE;55
G41610;Haibach im Mühlkreis;751;NEOS;21
